ProfileID_i,_id,daytype,hour,kw_mean,kw_std,month,total_hours_sum,valid_hours,valid_obs_ratio
1002394,52,Sunday,20,0.6931070958333334,,1,1,1,1.0
1002394,53,Sunday,21,0.6908264666666666,,1,1,1,1.0
1002394,54,Sunday,22,0.3890697750000002,,1,1,1,1.0
1002394,55,Sunday,23,0.14032746666666665,,1,1,1,1.0
1002394,56,Weekday,0,0.15984490405381946,0.05776397936244763,2,20,20,1.0
1002394,57,Weekday,1,0.14942405881944446,0.055171747253899284,2,20,20,1.0
1002394,58,Weekday,2,0.14573711944444445,0.05218610718716308,2,20,20,1.0
1002394,59,Weekday,3,0.14269873222222224,0.0510270755570168,2,20,20,1.0
1002394,60,Weekday,4,0.15516061152777777,0.07888753630336313,2,20,20,1.0
1002394,61,Weekday,5,0.43971759336805566,0.1353922852680245,2,20,20,1.0
1002394,62,Weekday,6,0.9979350197916668,0.3796517213945164,2,20,20,1.0
1002394,63,Weekday,7,0.4411440547830579,0.29244862273895245,2,20,20,1.0
1002394,64,Weekday,8,0.2100842043319445,0.16501964854461382,2,20,20,1.0
1002394,65,Weekday,9,0.18361381486111109,0.07142081099940456,2,20,20,1.0
1002394,66,Weekday,10,0.3768516713888889,0.2549393341753512,2,20,20,1.0
1002394,67,Weekday,11,0.40307762697916666,0.2863769204700128,2,20,20,1.0
1002394,68,Weekday,12,0.42854578315972214,0.3987288767684307,2,20,20,1.0
1002394,69,Weekday,13,0.2781845564236111,0.1462457756844164,2,20,20,1.0
1002394,70,Weekday,14,0.400714189359568,0.339597688137639,2,20,20,1.0
1002394,71,Weekday,15,0.2950414075,0.16439758180897157,2,20,20,1.0
1002394,72,Weekday,16,0.47153725860020657,0.41862154721941053,2,20,20,1.0
1002394,73,Weekday,17,0.42362566996527773,0.40164267084467203,2,20,20,1.0
1002394,74,Weekday,18,0.8144649690029763,0.47508109887260963,2,20,20,1.0
1002394,75,Weekday,19,1.3985564043535814,0.5825805358176362,2,20,20,1.0
1002394,76,Weekday,20,1.1485880864201223,0.5262581789022112,2,20,19,0.95
1002394,77,Weekday,21,0.81122965217223,0.3203763628869169,2,20,20,1.0
1002394,78,Weekday,22,0.47776217552083333,0.21374846921378587,2,20,20,1.0
1002394,79,Weekday,23,0.17192822767361116,0.06045358375301017,2,20,20,1.0
1002394,80,Saturday,0,0.16554118437499998,0.04663095412076297,2,4,4,1.0
1002394,81,Saturday,1,0.1666031998263889,0.05784770269834761,2,4,4,1.0
1002394,82,Saturday,2,0.15234238593750002,0.03366350480247208,2,4,4,1.0
1002394,83,Saturday,3,0.17598023125000004,0.10544443183882872,2,4,4,1.0
1002394,84,Saturday,4,0.3722626520833333,0.4836992033818137,2,4,4,1.0
1002394,85,Saturday,5,0.21161444791666667,0.1438276260943178,2,4,4,1.0
1002394,86,Saturday,6,0.5752533885416666,0.3026384704985269,2,4,4,1.0
1002394,87,Saturday,7,0.3543468133680555,0.2751844335566584,2,4,4,1.0
1002394,88,Saturday,8,0.6864175668402778,0.4112680774102547,2,4,4,1.0
1002394,89,Saturday,9,0.4675629708333334,0.33860355571337275,2,4,4,1.0
1002394,90,Saturday,10,0.19242575347222227,0.0931320215888898,2,4,4,1.0
1002394,91,Saturday,11,0.4655120760416666,0.37725477856689504,2,4,4,1.0
1002394,92,Saturday,12,0.8495085659722222,0.7024329050678968,2,4,4,1.0
1002394,93,Saturday,13,0.5452560190972222,0.16522899045219955,2,4,4,1.0
1002394,94,Saturday,14,0.3223198934027778,0.18144413511609753,2,4,4,1.0
1002394,95,Saturday,15,0.3627296918402778,0.2383360082359418,2,4,4,1.0
1002394,96,Saturday,16,0.44535119444444454,0.36367530449003455,2,4,4,1.0
1002394,97,Saturday,17,0.4662232350694445,0.5436156156190812,2,4,4,1.0
1002394,98,Saturday,18,0.7709968581597222,0.7996604667855582,2,4,4,1.0
1002394,99,Saturday,19,1.224499871539256,0.43285818684882954,2,4,4,1.0
1002394,100,Saturday,20,0.8177722631944445,0.46630381811567795,2,4,4,1.0
