ProfileID_i,_id,daytype,hour,kw_mean,kw_std,month,total_hours_sum,valid_hours,valid_obs_ratio
2035,58,Sunday,9,0.005209786748423582,,4,1,,
2035,59,Sunday,10,0.00534494588794003,,4,1,,
2035,60,Sunday,11,0.005177793750333842,,4,1,,
2035,61,Sunday,12,0.005158221510902349,,4,1,,
2035,62,Sunday,13,0.005228708276333287,,4,1,,
2035,63,Sunday,14,0.005107447213134874,,4,1,,
2035,64,Sunday,15,0.005136579207246237,,4,1,,
2035,65,Sunday,16,0.005198977763970367,,4,1,,
2035,66,Sunday,17,0.13712367465642358,,4,1,,
2035,67,Sunday,18,0.395318712150395,,4,1,,
2035,68,Sunday,19,0.4057043332533009,,4,1,,
2035,69,Sunday,20,0.020906110975382218,,4,1,,
2035,70,Sunday,21,0.005404462537655056,,4,1,,
2035,71,Sunday,22,0.0052594208573370615,,4,1,,
2035,72,Sunday,23,0.0054057319815936445,,4,1,,
2035,73,Weekday,0,0.0050454037326249385,0.0004556711538467428,5,23,,
2035,74,Weekday,1,0.004991832241975145,0.0005308658629487612,5,23,,
2035,75,Weekday,2,0.009097131237799923,0.014445068375834293,5,23,,
2035,76,Weekday,3,0.009061690697122642,0.019467834744788352,5,23,,
2035,77,Weekday,4,0.008997436215235483,0.019307917413239336,5,23,,
2035,78,Weekday,5,0.013953165868391022,0.02410303746083139,5,23,,
2035,79,Weekday,6,0.02318169912630181,0.03737228497741483,5,23,,
2035,80,Weekday,7,0.02829112923007299,0.0783521738451453,5,23,,
2035,81,Weekday,8,0.06160521907074081,0.25205976866628094,5,23,,
2035,82,Weekday,9,0.009289252459854718,0.021623563983777017,5,23,,
2035,83,Weekday,10,0.04523944191887308,0.15032138848334922,5,23,,
2035,84,Weekday,11,0.0888078879204529,0.279142376423527,5,23,,
2035,85,Weekday,12,0.010360910491261258,0.022044113149696305,5,23,,
2035,86,Weekday,13,0.008593387081855025,0.016376621221073515,5,23,,
2035,87,Weekday,14,0.013156979963777689,0.02504951628089233,5,23,,
2035,88,Weekday,15,0.008506966314533274,0.01796405924830048,5,23,,
2035,89,Weekday,16,0.12225762531807163,0.3149410389393419,5,23,,
2035,90,Weekday,17,0.178752325283383,0.2540829594903995,5,23,,
2035,91,Weekday,18,0.27996813367635015,0.1551584357219618,5,23,,
2035,92,Weekday,19,0.18344727907307648,0.15505392741560106,5,23,,
2035,93,Weekday,20,0.12688122557587442,0.14302679510391741,5,23,,
2035,94,Weekday,21,0.06218659852453033,0.11188537464943449,5,23,,
2035,95,Weekday,22,0.017313700410046384,0.04372338240709839,5,23,,
2035,96,Weekday,23,0.017396566907382244,0.04407783842870106,5,23,,
2035,97,Saturday,0,0.07684293813821112,0.09329305947042114,5,4,,
2035,98,Saturday,1,0.07648559415033575,0.09262279852778199,5,4,,
2035,99,Saturday,2,0.07672970613097077,0.09292475897061596,5,4,,
2035,100,Saturday,3,0.07696501938443177,0.09344450472551927,5,4,,
