ProfileID_i,_id,daytype,hour,kva_mean,kva_std,kw_mean,kw_std,month,total_hours_sum,valid_hours,valid_obs_ratio
12019685,63,Sunday,14,0.3145833274611505,0.30492674506773393,0.25666666254983284,0.2936645849927378,1,4,4,1.0
12019685,64,Sunday,15,0.214791669670376,0.1044327203551977,0.1479166664503282,0.08375034592491491,1,4,4,1.0
12019685,65,Sunday,16,0.5549999957438558,0.41512882576478344,0.5077083344804123,0.42954184142136526,1,4,4,1.0
12019685,66,Sunday,17,0.6800000064540654,0.5124595779786266,0.6300000052433461,0.5280690797315337,1,4,4,1.0
12019685,67,Sunday,18,0.7935416635591537,0.7297549578236027,0.7452083379030228,0.7468701344732138,1,4,4,1.0
12019685,68,Sunday,19,0.4920833359938115,0.34540670206787966,0.4472916692029685,0.3438328198613757,1,4,4,1.0
12019685,69,Sunday,20,0.5352083318866789,0.17416383723215992,0.4897916605696082,0.17084536046009777,1,4,4,1.0
12019685,70,Sunday,21,0.5875000022351742,0.35654138601627794,0.5414583270903677,0.3509691395683932,1,4,4,1.0
12019685,71,Sunday,22,0.2720833356725052,0.12559027527667566,0.21625000424683094,0.1089119209759474,1,4,4,1.0
12019685,72,Sunday,23,0.22458333161193877,0.10576113134582367,0.16583333676680923,0.084132284036214,1,4,4,1.0
12019685,73,Weekday,0,0.27304545494870663,0.26823788859260617,0.22039394110351251,0.26764921050308854,2,20,20,1.0
12019685,74,Weekday,1,0.21962500019872094,0.14140261261485623,0.16191666690574494,0.12285501882260097,2,20,20,1.0
12019685,75,Weekday,2,0.19879166695754974,0.10601758369199174,0.14075000020093284,0.08014693216768291,2,20,20,1.0
12019685,76,Weekday,3,0.2018750000424916,0.10530687512382131,0.14216666681459172,0.07936167146994848,2,20,20,1.0
12019685,77,Weekday,4,0.2037499997240957,0.1050168818563402,0.14504166699480264,0.08035032728820475,2,20,20,1.0
12019685,78,Weekday,5,0.363374999674852,0.2508959807631749,0.31216666706604884,0.25118380804487717,2,20,20,1.0
12019685,79,Weekday,6,1.117416667100042,0.34748994556159735,1.0906666731869337,0.3524874685035982,2,20,20,1.0
12019685,80,Weekday,7,0.9757916669361293,0.41809679951417356,0.9404583365656436,0.4344000417303244,2,20,20,1.0
12019685,81,Weekday,8,0.5054583356482908,0.3283236974503896,0.4494583322899416,0.34269733766820315,2,20,20,1.0
12019685,82,Weekday,9,0.4380000051722163,0.3621905232799315,0.3774166667688405,0.37414238347179807,2,20,20,1.0
12019685,83,Weekday,10,0.38529167406086345,0.2969048841961024,0.32358333536540157,0.30747048191889714,2,20,20,1.0
12019685,84,Weekday,11,0.31870833646680696,0.25616413362765156,0.2535833336150972,0.26153171535101133,2,20,20,1.0
12019685,85,Weekday,12,0.39108333677286283,0.3958188893442589,0.3285416665748926,0.4079143831597263,2,20,20,1.0
12019685,86,Weekday,13,0.4996250031486852,0.42176845530766416,0.4440833342494443,0.4330099958754217,2,20,20,1.0
12019685,87,Weekday,14,0.6310000055324053,0.397276879734359,0.5826250029640505,0.41569081558217097,2,20,20,1.0
12019685,88,Weekday,15,0.5529166720283684,0.30880931933914374,0.5035416674538282,0.32102288639461696,2,20,20,1.0
12019685,89,Weekday,16,0.5078750036540441,0.3628846499647551,0.4554583321994869,0.37407873945075343,2,20,20,1.0
12019685,90,Weekday,17,0.5180833355698269,0.42333774714516076,0.46587500068417287,0.43778228047913637,2,20,20,1.0
12019685,91,Weekday,18,0.40366667200578377,0.3642045974818036,0.3466666670428822,0.37600936308668553,2,20,20,1.0
12019685,92,Weekday,19,0.6809583332971669,0.29646100631448724,0.6379166675644228,0.3020864939283843,2,20,20,1.0
12019685,93,Weekday,20,0.6490833340212703,0.2982742639420588,0.6070833348436281,0.30363616456021103,2,20,20,1.0
12019685,94,Weekday,21,0.5425000037066638,0.3791159123036089,0.4939583345549181,0.3903299227734169,2,20,20,1.0
12019685,95,Weekday,22,0.3941666648723185,0.3224176434213087,0.3427499997196719,0.33092496760020906,2,20,20,1.0
12019685,96,Weekday,23,0.31624999921477864,0.32330455940682945,0.26262500176962933,0.33163055064131336,2,20,20,1.0
12019685,97,Saturday,0,0.21437499724561349,0.023524759399623184,0.14270833227783442,0.013766822249105106,2,4,4,1.0
12019685,98,Saturday,1,0.22791666444391012,0.0069555497178292874,0.15041666594333947,0.01307917312914937,2,4,4,1.0
12019685,99,Saturday,2,0.22437499649822712,0.006360143517430364,0.14583333232440054,0.01060659916362151,2,4,4,1.0
