ProfileID_i,_id,daytype,hour,kw_mean,kw_std,month,total_hours_sum,valid_hours,valid_obs_ratio
1,78,Weekday,5,0.641700005649279,0.37289290945804193,2,20,20,1.0
1,79,Weekday,6,0.5448125042698037,0.35714853678935155,2,20,20,1.0
1,80,Weekday,7,0.5212375107587629,0.3212319875995699,2,20,20,1.0
1,81,Weekday,8,0.422912507180125,0.23665188458119144,2,20,20,1.0
1,82,Weekday,9,0.40959167461221463,0.1957758341101186,2,20,20,1.0
1,83,Weekday,10,0.4377061491355042,0.29744735730735267,2,19,19,1.0
1,84,Weekday,11,0.41944737695615086,0.21504497340989942,2,19,19,1.0
1,85,Weekday,12,0.5013596569544133,0.3732835454059757,2,19,19,1.0
1,86,Weekday,13,0.48764035623455315,0.30134994954756145,2,19,19,1.0
1,87,Weekday,14,0.5850877289787723,0.5165494053171853,2,19,19,1.0
1,88,Weekday,15,0.5465526372579896,0.31644757881106866,2,19,19,1.0
1,89,Weekday,16,0.6059693035999677,0.48809198349209,2,19,19,1.0
1,90,Weekday,17,0.5627938680729848,0.3061492705254191,2,19,19,1.0
1,91,Weekday,18,0.5528070236768641,0.379138070521774,2,19,19,1.0
1,92,Weekday,19,0.5020657956698225,0.3308189112824557,2,19,19,1.0
1,93,Weekday,20,0.509127198667511,0.3072645178674196,2,19,19,1.0
1,94,Weekday,21,0.49117106046919806,0.26720288942769893,2,19,19,1.0
1,95,Weekday,22,0.45596491961625646,0.19988024072181979,2,19,19,1.0
1,96,Weekday,23,0.5356579001934124,0.2897742321897815,2,19,19,1.0
1,97,Saturday,0,0.5107916736354433,0.18345681357016874,2,4,4,1.0
1,98,Saturday,1,0.4868333403021101,0.10600166078376876,2,4,4,1.0
1,99,Saturday,2,0.42741666960840446,0.0609126191572018,2,4,4,1.0
1,100,Saturday,3,0.49162500554074856,0.0620183158218527,2,4,4,1.0
