Average,EndDate,Maximum,Minimum,ProfileID,ReadingsCount,StartDate,StdDeviation,_id
0.0560703664199058,2000-12-06T09:30:00,11.2740001678467,0.0160000007599592,2070,65102,1999-10-07T00:04:59.997000,0.26865837990970565,46
0.11939064257451583,2000-10-30T09:55:00,4.09999990463257,0.0219999998807907,2074,53796,2000-04-25T11:19:59.997000,0.28552931122706626,47
0.013882518899222965,2000-10-30T09:55:00,1.01600003242493,0.00700000021606684,2076,53796,2000-04-25T11:19:59.997000,0.011933947633767962,48
26.370530469931108,2000-10-30T09:55:00,85.6729965209961,0.0140000004321337,2078,53796,2000-04-25T11:19:59.997000,20.8653587376513,49
0.03981609985113989,2000-10-06T11:19:59.997000,0.24300000071525574,0.024000000208616257,2081,46895,2000-04-25T11:45:00,0.0033530101057522898,50
0.05511627171789633,2000-12-17T11:19:59.997000,0.660000026226044,0.0189999993890524,2083,56669,2000-04-25T11:45:00,0.06747513729602425,51
0.7606719224804189,2000-10-31T11:29:59.997000,17.6730003356934,0.00100000004749745,2087,81307,1999-10-07T00:04:59.997000,1.642178091282277,52
0.07298255996177916,2000-10-31T11:29:59.997000,6.09800004959106,0.00100000004749745,2089,81307,1999-10-07T00:04:59.997000,0.22599339990341857,53
0.1468978195545152,2000-10-31T11:29:59.997000,10.3660001754761,0.00100000004749745,2091,81307,1999-10-07T00:04:59.997000,0.45785986800628775,54
0.2856647554950068,2000-11-08T08:19:59.997000,18.8139991760254,0.0199999995529652,2094,63828,1999-09-09T11:10:00,1.1726746418161507,55
0.4614968977873751,2000-11-08T08:19:59.997000,15.8190002441406,0.0189999993890524,2096,63828,1999-09-09T11:10:00,1.4251388333286674,56
0.05142508635876795,2000-12-06T11:39:59.997000,4.47200012207031,0.00800000037997961,2100,81080,1999-10-07T00:04:59.997000,0.06369244366956911,57
0.4936615936810286,2000-12-06T11:39:59.997000,11.0900001525879,0.00600000005215406,2102,81080,1999-10-07T00:04:59.997000,0.8329939748229774,58
0.041837901170615914,2000-12-06T11:39:59.997000,4.5,0.0260000005364418,2104,81080,1999-10-07T00:04:59.997000,0.02157059928831309,59
0.06170358895198968,2000-12-06T11:39:59.997000,24.1000003814697,0.00999999977648258,2106,81080,1999-10-07T00:04:59.997000,0.1346699804608406,60
0.9062861342365344,2000-12-06T13:09:59.997000,14.3059997558594,0.0199999995529652,2108,101683,1999-10-07T00:04:59.997000,1.4330327530775007,61
0.044237611315119454,2000-12-06T13:09:59.997000,0.270000010728836,0.0260000005364418,2110,101683,1999-10-07T00:04:59.997000,0.01545016679092137,62
0.0,2011-11-29T02:10:00,0.0,0.0,12004420,103771,2010-12-01T00:00:00,0.0,978
0.0566980689346851,2000-10-09T11:29:59.997000,0.47999998927116394,0.027000000700354576,2112,85950,1999-10-07T00:05:00,0.0675664540365564,63
0.07477360040062403,2000-12-06T13:09:59.997000,0.254000008106232,0.0,2114,101683,1999-10-07T00:04:59.997000,0.07253778109950015,64
0.2224086750556732,2000-12-06T10:30:00,8.27200031280518,0.0520000010728836,2116,54870,2000-04-25T11:39:59.997000,0.47355352566667985,65
0.13776610040313722,2000-09-06T10:34:59.997000,1.6829999685287476,0.03400000184774399,2118,38307,2000-04-25T11:39:59.997000,0.2292526126180256,66
0.24412848866090406,2000-09-06T10:34:59.997000,12.52299976348877,0.0,2120,38307,2000-04-25T11:39:59.997000,0.8858802322578196,67
2.365706013329271,2000-12-06T10:30:00,89.9919967651367,0.0209999997168779,2122,53074,2000-04-25T11:39:59.997000,5.518154946342282,68
0.041325613832976595,2000-12-06T10:25:00,3.90000009536743,0.0209999997168779,2124,77813,1999-11-11T10:30:00,0.02616673276934061,69
0.05154805739649345,2000-12-06T10:25:00,3.59999990463257,0.0,2126,77813,1999-11-11T10:30:00,0.06921106701205314,70
0.28625574079261434,2000-10-30T11:19:59.997000,28.3120002746582,0.0140000004321337,2130,66892,1999-11-11T10:34:59.997000,1.1159363603059156,71
0.08337295980112581,2000-10-30T11:19:59.997000,5.44899988174438,0.0199999995529652,2132,66892,1999-11-11T10:34:59.997000,0.2222163312821695,72
0.08392374307301013,2000-10-30T11:19:59.997000,8.8120002746582,0.0160000007599592,2134,66892,1999-11-11T10:34:59.997000,0.3131665560236972,73
0.33118755517597126,2000-12-06T13:39:59.997000,9.95400047302246,0.025000000372529,2137,101309,1999-10-07T00:04:59.997000,0.673956935308588,74
0.28824831975620674,2000-12-06T13:39:59.997000,14.7600002288818,0.0209999997168779,2139,101309,1999-10-07T00:04:59.997000,0.8796117826414654,75
0.21726926542420733,2000-12-06T13:39:59.997000,15.1669998168945,0.00400000018998981,2141,101309,1999-10-07T00:04:59.997000,0.8665426055772483,76
0.17682388547982708,2000-12-06T13:39:59.997000,10.2270002365112,0.0189999993890524,2143,101309,1999-10-07T00:04:59.997000,0.4829827015009297,77
0.09150628029838162,2000-10-31T07:54:59.997000,8.53699970245361,0.0,2145,75235,1999-10-07T00:04:59.997000,0.1909854548673094,78
0.1336709378135772,2000-10-31T07:54:59.997000,9.41100025177002,0.0020000000949949,2147,75235,1999-10-07T00:04:59.997000,0.3386507831778991,79
0.4041477537948151,2000-12-06T11:04:59.997000,14.9530000686646,0.0,2151,55870,2000-05-22T12:00:00,1.339885783513784,80
